"","Day","Weekday","School","SchoolType","School_Zip","District","DistrictNumber","County","TEA_Description","NCES_Description","MetroStatus","AttendancePercent","AbsentPercent","CovidTotalCountyCases","CovidCountyPercentIncrease","CovidTotalStateCases","CovidStatePercentIncrease","HousholdMediumIncome","Population","White","Black","Native","Asian","Islander","Other","Two","Hispanic","PercentWithoutDegree","PercentFamilyPoverty","UnemploymentRate","Latitude","Longitude","PRCP","TMAX","TMIN"
"20942",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,65
"20943",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20944",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,65
"20945",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20946",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,1.02454402161676,821732,0.558760398743963,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,89,62
"20947",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,1.02454402161676,821732,0.558760398743963,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,59
"20948",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,89,62
"20949",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,59
"20950",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,89,62
"20951",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,59
"20952",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,89,62
"20953",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,59
"20954",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,89,62
"20955",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,59
"20956",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,89,62
"20957",2020-10-08,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.36,1.36,53838,0,821732,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,59
"20958",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,4.31108139232512,842316,2.50495295303093,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,85,52
"20959",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,4.31108139232512,842316,2.50495295303093,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20960",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,85,52
"20961",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20962",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,85,52
"20963",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20964",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,85,52
"20965",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20966",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,85,52
"20967",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20968",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,85,52
"20969",2020-10-13,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.11,1.29,56159,0,842316,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20970",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,1.11113089620543,848168,0.694751138527594,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,94,59
"20971",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,1.11113089620543,848168,0.694751138527594,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20972",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,94,59
"20973",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20974",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,94,59
"20975",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20976",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,94,59
"20977",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20978",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,94,59
"20979",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20980",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,94,59
"20981",2020-10-14,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91,0.9,56783,0,848168,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"20982",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,1.15351425602732,853977,0.684887899567066,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,78,65
"20983",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,1.15351425602732,853977,0.684887899567066,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,67
"20984",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,78,65
"20985",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,67
"20986",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,78,65
"20987",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,67
"20988",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,78,65
"20989",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,67
"20990",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,78,65
"20991",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,67
"20992",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,78,65
"20993",2020-10-15,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.66,0.93,57438,0,853977,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,67
"20994",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,1.07071973258122,859567,0.654584374052236,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,74,54
"20995",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,1.07071973258122,859567,0.654584374052236,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,71,51
"20996",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,74,54
"20997",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,71,51
"20998",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,74,54
"20999",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,71,51
"21000",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,74,54
"21001",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,71,51
"21002",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,74,54
"21003",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,71,51
"21004",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,74,54
"21005",2020-10-16,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.36,0.76,58053,0,859567,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,71,51
"21006",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,2.77160525726492,874080,1.68840823344778,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,65,54
"21007",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,2.77160525726492,874080,1.68840823344778,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"21008",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,65,54
"21009",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"21010",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,65,54
"21011",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"21012",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,65,54
"21013",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"21014",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,65,54
"21015",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"21016",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,65,54
"21017",2020-10-19,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.58,1.04,59662,0,874080,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,NA,NA
"21018",2020-10-20,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.24,1.08,60162,0.838054372967711,879949,0.671448837634991,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"21019",2020-10-20,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.24,1.08,60162,0.838054372967711,879949,0.671448837634991,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,52
"21020",2020-10-20,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.24,1.08,60162,0,879949,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"21021",2020-10-20,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.24,1.08,60162,0,879949,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,52
"21022",2020-10-20,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.24,1.08,60162,0,879949,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"21023",2020-10-20,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.24,1.08,60162,0,879949,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,52
"21024",2020-10-20,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",89.24,1.08,60162,0,879949,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
